Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
NATIONAL UNIVERSITY OF SINGAPORE (NUS),Singapore,1.294541875,103.776866875,11,15,XL,FC,VH,5,A,99.8,11,99.1,18,91.8,79,72.8,87,100.0,24.0,80.7,144.0,92.0,2019,6.327296323516848,-0.140404894074601,red
NATIONAL YANG MING UNIVERSITY,Taiwan,25.1216,121.51381,292,329,S,FC,VH,3,A,14.5,501,12.6,501,99.9,20,34.8,366,7.2,601.0,7.5,601.0,34.8,2019,0.3937882222351918,-0.5053335888942299,blue
NEW JERSEY INSTITUTE OF TECHNOLOGY (NJIT),United States,40.742124,-74.178891,800,1000,M,CO,VH,5,A,0.0,0,0.0,0,0.0,0,23.8,496,20.9,520.0,67.3,205.0,15.3,2019,-1.8143953929339127,0.4191502095358075,blue
NEW SCHOOL UNIVERSITY,United States,40.735506,-73.993784,540,650,M,FO,HI,4,B,0.0,0,0.0,0,60.9,247,0.0,0,0.0,0.0,97.1,64.0,22.5,2019,-0.8017889769784409,0.6602565020695192,blue
NEW YORK UNIVERSITY (NYU),United States,40.861041,-73.88549,43,52,XL,FC,VH,5,B,95.6,31,91.3,46,97.3,50,23.7,498,28.4,463.0,90.9,101.0,77.7,2019,4.902193895621405,-1.0225071809239352,red
NEWCASTLE UNIVERSITY,United Kingdom,54.978,-1.615,141,161,L,FC,VH,4,A,38.8,196,62.2,119,62.2,237,39.1,334,93.0,146.0,79.1,153.0,50.7,2019,3.072220179666334,1.1516158007832813,red
NICOLAUS COPERNICUS UNIVERSITY,Poland,53.017456,18.573509,1000,1000,L,FC,HI,4,A,0.0,0,0.0,0,37.5,409,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.842652598487844,-0.5044497658706518,blue
NIIGATA UNIVERSITY,Japan,37.6719125,139.0649505,700,750,L,FC,HI,4,A,0.0,0,0.0,0,65.7,221,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.8885445989778549,-0.8225422372200305,blue
NORTH CAROLINA STATE UNIVERSITY,United States,35.7861945,-78.6727755,279,263,L,CO,VH,5,A,32.0,254,12.7,501,35.2,432,47.0,265,64.6,265.0,38.3,362.0,35.7,2019,1.3005191802039209,-0.1931536006032305,blue
NORTH-WEST UNIVERSITY,South Africa,-26.688943,27.092564,1000,1000,XL,CO,HI,2,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.367666073342892,0.975301515460564,blue
NORTHEASTERN UNIVERSITY,United States,42.3397355,-71.0883555,326,346,L,CO,VH,5,B,18.8,434,22.2,429,29.1,509,39.4,330,78.5,214.0,97.4,59.0,32.3,2019,1.4144638500466495,1.1025894042845472,blue
NORTHUMBRIA UNIVERSITY AT NEWCASTLE,United Kingdom,54.975413,-1.60413825,750,800,L,CO,HI,3,A,0.0,0,21.8,436,0.0,0,0.0,0,44.1,354.0,44.5,319.0,17.1,2019,-1.7414192989675752,1.558720102269871,blue
NORTHWESTERN UNIVERSITY,United States,42.0530945,-87.6752305,34,28,L,FC,VH,5,B,85.0,55,73.1,90,99.8,28,68.4,109,72.0,240.0,54.8,263.0,81.5,2019,5.169531241920143,-0.8544964961575201,red
NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Norway,63.41833166,10.401498394,363,259,XL,FC,VH,5,A,27.0,311,28.1,349,32.6,468,28.4,445,68.1,252.0,15.6,583.0,30.1,2019,0.8402642796545207,-0.4469451524661678,blue
NOTRE DAME UNIVERSITY - LOUAIZE (NDU),Lebanon,33.950083,35.612281,1000,1000,M,CO,MD,3,B,0.0,0,0.0,0,0.0,0,0.0,0,77.5,216.0,16.4,567.0,14.2,2019,-2.596112995880797,1.7718642734092247,blue
NOTTINGHAM TRENT UNIVERSITY,United Kingdom,52.956867,-1.152464,1000,1000,L,CO,HI,3,A,0.0,0,30.6,319,0.0,0,0.0,0,47.8,338.0,26.5,458.0,14.2,2019,-2.346593097334248,1.451977495405775,blue
NOVOSIBIRSK STATE TECHNICAL UNIVERSITY,Russia,54.843495,83.092979,1000,1000,L,FO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,44.7,317.0,14.2,2019,-2.774248213199125,0.4083285688739536,blue
NOVOSIBIRSK STATE UNIVERSITY,Russia,55.000639,83.0180525,244,250,M,CO,VH,4,A,28.6,292,34.7,276,90.5,85,13.7,601,6.0,601.0,51.2,285.0,38.7,2019,1.2499414628316312,-0.5942956186230557,blue
OCHANOMIZU UNIVERSITY,Japan,35.7185965,139.732527,1000,1000,S,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.9790137648895474,-0.9390363583044514,blue
OHIO STATE UNIVERSITY,United States,40.077497,-83.0742335,89,86,XL,FC,VH,5,A,64.8,97,55.6,142,81.7,140,41.3,315,81.8,201.0,41.2,339.0,62.4,2019,3.685213407230016,-0.5960118665507118,red
OHIO UNIVERSITY,United States,39.962196,-82.0324,1000,1000,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.9790137648895474,-0.9390363583044514,blue
OKAYAMA UNIVERSITY,Japan,34.685822,133.918641,520,550,L,FC,HI,5,A,0.0,0,0.0,0,74.9,175,0.0,0,0.0,0.0,0.0,0.0,23.0,2019,-1.1450819942931012,-1.633717775320199,blue
OKLAHOMA STATE UNIVERSITY,United States,36.127598,-97.0744785,800,1000,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,22.0,516,33.5,431.0,0.0,0.0,15.3,2019,-2.252630102302655,-0.4593400849821936,blue
OREGON STATE UNIVERSITY,United States,44.5643185,-123.2768405,450,450,L,CO,VH,5,A,17.5,471,6.5,501,31.1,491,36.9,347,62.5,275.0,25.4,466.0,25.7,2019,0.1348779590134075,-0.1827925369201044,blue
OSAKA CITY UNIVERSITY,Japan,34.617467,135.516784,550,600,M,FC,HI,5,A,0.0,0,0.0,0,69.8,199,0.0,0,0.0,0.0,0.0,0.0,22.1,2019,-1.2960539280537455,-1.579326446711276,blue
OSAKA PREFECTURE UNIVERSITY,Japan,34.7704445,135.629295,650,750,M,CO,VH,4,A,0.0,0,0.0,0,61.0,245,20.2,547,0.0,0.0,0.0,0.0,20.2,2019,-1.6111214196234354,-0.79687106644751,blue
OSAKA UNIVERSITY,Japan,34.823534,135.520052,67,63,L,FC,VH,4,A,79.4,63,70.5,99,81.3,142,52.2,211,23.9,496.0,15.5,584.0,67.7,2019,3.6404366152876606,-1.367926983432881,red
OXFORD BROOKES UNIVERSITY,United Kingdom,51.754836,-1.224004,363,361,L,CO,HI,3,A,27.8,302,59.3,130,14.8,601,15.1,601,60.5,290.0,79.3,152.0,30.1,2019,1.007355137402311,1.807708773491853,blue
PADJADJARAN UNIVERSITY,Indonesia,-6.904444,107.799397,700,1000,XL,CO,MD,4,A,0.0,0,0.0,0,55.5,283,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-2.259512514147415,-0.6853202071238104,blue
PAKISTAN INSTITUTE OF ENGINEERING AND APPLIED SCIENCES (PIEAS),Pakistan,33.673038,72.984138,397,1000,S,FO,VH,2,A,5.8,501,7.3,501,91.9,77,33.2,383,,,1.1,601.0,28.2,2019,-0.9073721003265048,0.8597273585066795,blue
PALACKÝ UNIVERSITY IN OLOMOUC,Czech Republic,49.59508,17.25914,700,750,L,CO,VH,5,A,0.0,0,0.0,0,33.3,458,0.0,0,28.9,459.0,19.9,528.0,18.6,2019,-1.6462420309746524,-0.531097222806897,blue
PARIS LODRON UNIVERSITÄT SALZBURG,Austria,47.80441875,13.0435565,800,800,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,97.3,61.0,15.3,2019,-1.4956148995876446,1.0597328054355426,blue
PEKING UNIVERSITY,China,39.990647,116.304231,30,38,XL,FC,VH,5,A,99.0,16,99.8,10,64.0,229,69.4,103,68.2,251.0,53.8,268.0,82.6,2019,5.431378170469972,-0.8443212031735569,red
PENNSYLVANIA STATE UNIVERSITY,United States,40.797229,-77.870724,95,93,XL,FC,VH,5,A,77.7,70,70.4,100,26.8,542,77.8,69,14.1,601.0,40.3,344.0,61.9,2019,3.563086531771971,-1.3912229591422824,red
PETER THE GREAT ST.PETERSBURG POLYTECHNIC UNIVERSITY,Russia,60.0044,30.3704,404,410,L,FO,VH,5,A,9.9,501,14.7,501,87.8,100,2.7,601,17.1,574.0,69.9,192.0,28.0,2019,0.3427804164661814,-0.4986832067760103,blue
PHILIPPS-UNIVERSITÄT MARBURG,Germany,50.807051,8.769975,650,600,L,FC,HI,5,A,0.0,0,0.0,0,33.4,456,19.6,558,26.3,475.0,23.7,479.0,20.2,2019,-1.1510427160187156,-0.5602316535976388,blue
PLEKHANOV RUSSIAN UNIVERSITY OF ECONOMICS,Russia,55.727778,37.628056,1000,1000,L,SP,LO,5,A,0.0,0,19.3,474,40.6,378,0.0,0,0.0,0.0,18.3,542.0,14.2,2019,-2.318989296884217,-0.8879818711844644,blue
POHANG UNIVERSITY OF SCIENCE AND TECHNOLOGY (POSTECH),South Korea,36.012097,129.3227425,83,71,S,FO,VH,3,B,38.7,199,49.2,170,99.8,30,99.6,10,46.6,343.0,5.4,601.0,63.0,2019,3.269601723345466,-0.3159804701563616,red
POLITECNICO DI MILANO,Italy,45.4783085,9.2274625,156,170,XL,FO,VH,5,A,57.1,121,85.9,55,7.5,601,55.8,190,45.8,347.0,44.3,320.0,48.7,2019,2.892291957327304,-0.5590631294208726,blue
POLITECNICO DI TORINO,Italy,45.062829,7.661601,387,307,XL,FO,VH,5,A,29.4,278,53.3,153,5.7,601,43.3,297,2.7,601.0,32.2,409.0,28.7,2019,0.7208049545835982,-1.0274860499466978,blue
PONTIFICIA UNIVERSIDAD CATÓLICA ARGENTINA SANTA MARÍA DE LOS BUENOS AIRES (UCA),Argentina,-34.565893,-58.501315,369,364,L,FC,LO,4,B,16.2,501,44.7,200,86.9,108,1.2,601,,,20.6,514.0,29.7,2019,0.545416952221457,-0.4273510511557121,blue
PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE,Chile,-33.430212625,-70.62920125,132,137,L,FC,HI,5,B,83.0,59,93.4,37,32.6,470,12.1,601,20.0,537.0,5.1,601.0,52.9,2019,2.7459910810879173,-1.941964709343096,red
PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,Chile,-33.044658,-71.605754,800,750,L,FC,MD,4,B,20.5,397,28.1,348,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-1.913615695851068,-0.579196823331388,blue
PONTIFICIA UNIVERSIDAD CATÓLICA DEL ECUADOR,Ecuador,-0.2100775,-78.4921495,1000,1000,L,FC,LO,4,B,0.0,0,0.0,0,33.0,462,0.0,0,17.9,565.0,0.0,0.0,14.2,2019,-2.7546101198645268,-0.2087648370381621,blue
PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,Peru,-12.069502,-77.079535,560,440,L,FO,HI,5,B,33.1,247,42.0,217,0.0,0,0.0,0,15.9,584.0,0.0,0.0,21.8,2019,-0.5345572083509651,-1.2457814392962057,blue
PONTIFICIA UNIVERSIDAD JAVERIANA,Colombia,4.629213,-74.06451925,530,470,L,FC,MD,5,B,32.4,253,58.0,133,0.0,0,0.0,0,0.0,0.0,0.0,0.0,22.8,2019,-0.4345925635711295,-1.4992619217239973,blue
PONTIFICIA UNIVERSIDADE CATÓLICA DE SÃO PAULO (PUC-SP),Brazil,-23.549166,-46.64976,540,550,M,FC,MD,4,B,0.0,0,25.8,379,69.3,204,0.0,0,0.0,0.0,0.0,0.0,22.5,2019,-1.0344942804930162,-0.9841036560762256,blue
PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO - PUC - RIO,Brazil,-23.000373,-43.330713,650,550,L,CO,HI,4,B,28.2,298,18.7,486,0.0,0,0.0,0,20.1,534.0,0.0,0.0,20.2,2019,-1.2626978246078653,-0.4299081805885366,blue
PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,Brazil,-30.0578835,-51.1745275,1000,1000,M,FC,HI,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
POZNAN UNIVERSITY OF TECHNOLOGY,Poland,52.3941445,16.918359,1000,1000,L,FO,VH,4,A,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,,0.0,14.2,2019,-2.614766992576304,0.781799604767106,blue
PRINCE OF SONGKLA UNIVERSITY,Thailand,7.893774,98.35337,1000,1000,XL,FC,HI,4,A,16.9,484,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.871067059024905,-0.4010129205860054,blue
PRINCETON UNIVERSITY,United States,40.3451335,-74.65832225,13,13,M,CO,VH,5,B,99.9,10,96.7,25,70.3,197,100.0,4,70.1,248.0,69.2,196.0,90.9,2019,6.129820721420259,-0.6289157068469223,red
PSL UNIVERSITY,France,48.854662,2.337813,50,1000,L,CO,VH,1,A,80.3,62,99.3,15,99.9,24,26.6,464,67.7,254.0,84.2,129.0,75.1,2019,3.334509900489875,2.413741263603282,red
PURDUE UNIVERSITY,United States,40.416012,-86.929836,100,105,XL,FC,VH,5,A,65.7,92,60.7,124,35.2,431,58.3,176,97.5,104.0,69.2,195.0,59.5,2019,3.8313101335403954,0.3645318192619539,red
PUSAN NATIONAL UNIVERSITY,South Korea,35.233648,129.079376,510,500,L,FC,VH,4,A,19.8,413,0.0,0,42.2,369,21.1,529,0.0,0.0,0.0,0.0,23.4,2019,-0.9215546887496404,-0.937024537940674,blue
QATAR UNIVERSITY,Qatar,25.3741735,51.4899,332,349,M,FC,HI,3,A,13.9,501,19.3,475,61.9,239,10.5,601,100.0,12.0,99.5,34.0,32.0,2019,1.116145198898172,2.569866382179845,blue
QUAID-I-AZAM UNIVERSITY,Pakistan,33.747222,73.138889,560,700,L,CO,VH,4,A,0.0,0,19.8,465,0.0,0,64.0,129,0.0,0.0,0.0,0.0,21.8,2019,-1.1298716154688804,-0.489139551147616,blue
QUEEN MARY UNIVERSITY OF LONDON (QMUL),United Kingdom,51.52172,-0.09858,119,127,L,FC,VH,5,A,50.0,149,42.4,215,48.2,316,57.5,179,97.2,108.0,99.5,32.0,55.4,2019,3.5615093364701056,0.9097156515090102,red
QUEEN'S UNIVERSITY,Canada,44.225,-76.4951,239,224,L,FC,VH,5,A,33.7,238,65.0,110,10.4,601,58.5,174,76.2,219.0,23.7,480.0,38.9,2019,2.039549674613533,-0.2010605152197515,blue
QUEEN'S UNIVERSITY OF BELFAST,United Kingdom,54.5843055,-5.9349535,180,202,L,FC,VH,5,A,27.3,308,37.6,245,44.3,349,62.3,137,99.5,68.0,96.9,65.0,45.9,2019,2.843355616539573,1.1471622826083072,blue
QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT),Australia,-27.4728,153.0235,244,247,XL,CO,VH,3,A,39.9,192,52.7,155,12.3,601,39.3,331,98.5,88.0,42.3,334.0,38.7,2019,1.775831431967869,1.665805738910964,blue
RADBOUD UNIVERSITY NIJMEGEN,Netherlands,51.819399,5.861442,204,204,L,FC,VH,4,A,29.4,279,13.4,501,50.2,303,79.5,65,55.3,314.0,28.4,444.0,43.3,2019,1.7809161516763024,0.040257533362305,blue
RENMIN (PEOPLE’S) UNIVERSITY OF CHINA,China,39.9699825,116.3122275,530,490,L,FO,VH,4,A,26.0,320,30.9,313,35.0,436,0.0,0,0.0,0.0,0.0,0.0,22.8,2019,-0.7601329159893455,-0.980032126201898,blue
RENSSELAER POLYTECHNIC INSTITUTE,United States,42.7300305,-73.678599,345,364,M,CO,VH,5,B,11.9,501,12.4,501,32.2,475,73.0,86,40.3,379.0,47.7,301.0,31.5,2019,0.8919197533949504,-0.188106832646288,blue
RHEINISCH-WESTFÄLISCHE TECHNISCHE HOCHSCHULE AACHEN,Germany,50.778378,6.0773465,144,141,XL,FC,VH,5,A,56.4,126,97.7,22,21.8,601,42.1,308,39.2,384.0,64.9,221.0,50.4,2019,3.174880156779761,-0.4488955004085194,red
RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITÄT BONN,Germany,50.73385825,7.103284375,255,239,XL,FC,VH,5,A,46.6,164,22.2,427,45.0,341,24.0,490,30.5,448.0,27.6,448.0,37.7,2019,1.234759916024148,-1.0707404324717054,blue
RHODES UNIVERSITY,South Africa,-33.3136575,26.520073,1000,750,M,CO,VH,5,A,0.0,0,0.0,0,0.0,0,23.9,492,,0.0,51.6,283.0,14.2,2019,-1.7867652575458297,0.3867372483165167,blue
RICE UNIVERSITY,United States,29.717171,-95.4018215,87,89,M,FC,VH,5,B,38.7,198,18.5,488,85.6,113,96.0,20,89.6,167.0,85.3,124.0,62.6,2019,3.866220293932383,0.4397494311630271,red
RIGA STRADINS UNIVERSITY,Latvia,56.9392455,24.1562905,1000,1000,M,FO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,78.5,156.0,14.2,2019,-2.521454216427076,0.9446312048369122,blue
RIGA TECHNICAL UNIVERSITY,Latvia,56.9392455,24.1562905,800,700,M,CO,VH,5,A,0.0,0,23.9,401,26.8,541,0.0,0,15.9,582.0,28.7,443.0,15.3,2019,-1.5523842919373012,-0.5572649478464531,blue
RITSUMEIKAN UNIVERSITY,Japan,35.031364,135.725175,1000,1000,XL,CO,HI,5,B,0.0,0,22.3,422,0.0,0,0.0,0,34.6,422.0,0.0,0.0,14.2,2019,-2.4753193536180724,-0.4366046994161508,blue
RMIT UNIVERSITY,Australia,-37.8047,144.958,250,247,XL,CO,VH,3,A,33.9,237,65.2,108,14.1,601,27.4,455,100.0,40.0,89.8,106.0,38.0,2019,2.072404290486098,2.449549422394207,blue
ROYAL HOLLOWAY UNIVERSITY OF LONDON,United Kingdom,51.424741125,-0.56661225,236,259,M,CO,VH,5,A,19.3,422,16.1,501,29.2,508,69.9,101,98.1,95.0,97.9,54.0,39.1,2019,2.164496705966048,1.3594402880136391,blue
RUDN UNIVERSITY,Russia,55.751244,37.618423,446,550,L,FC,MD,4,A,10.1,501,16.1,501,75.7,172,1.3,601,5.6,601.0,90.3,104.0,25.9,2019,-0.0539686810155991,0.4147253205663661,blue
RUHR-UNIVERSITÄT BOCHUM,Germany,51.4442295,7.2613645,372,410,XL,FC,VH,4,A,22.8,361,21.0,449,5.1,601,68.4,110,38.5,389.0,33.0,405.0,29.6,2019,0.5297178069985513,0.2886592741421584,blue
RUPRECHT-KARLS-UNIVERSITÄT HEIDELBERG,Germany,49.410121,8.706576,64,68,L,FC,VH,5,A,78.4,67,55.4,143,91.4,81,36.8,348,53.6,318.0,52.4,273.0,68.0,2019,3.957035307141762,-1.0184428689244147,red
"RUTGERS - THE STATE UNIVERSITY OF NEW JERSEY, NEW BRUNSWICK",United States,40.50023125,-74.44789075,283,283,XL,CO,VH,5,A,39.4,194,25.9,375,40.8,377,31.8,409,27.7,469.0,25.6,464.0,35.6,2019,1.0688497473405285,-1.046623543492872,blue
"RUTGERS - THE STATE UNIVERSITY OF NEW JERSEY, NEWARK",United States,40.50023125,-74.44789075,650,700,M,CO,HI,4,A,0.0,0,0.0,0,31.9,478,0.0,0,34.6,421.0,22.0,496.0,20.2,2019,-1.5782175237781315,0.2002697196540157,blue
RYERSON UNIVERSITY,Canada,43.6578175,-79.380345,1000,1000,XL,CO,HI,4,A,0.0,0,23.0,412,0.0,0,32.1,405,,0.0,0.0,0.0,14.2,2019,-2.2324731012413923,0.2726237086683253,blue
SABANCI UNIVERSITY,Turkey,40.892037,29.378545,510,470,S,FO,VH,2,B,0.0,0,23.6,403,38.6,396,21.1,530,39.5,382.0,17.1,557.0,23.4,2019,-0.7683285273188759,1.312915222762972,blue
SAINT-PETERSBURG STATE UNIVERSITY,Russia,59.9313,30.3264,235,240,L,FC,VH,5,A,35.3,223,31.3,304,95.2,62,4.8,601,6.0,601.0,31.8,412.0,39.2,2019,1.2581143613807555,-1.6173203271187626,blue
SAITAMA UNIVERSITY,Japan,35.553433,139.647862,1000,1000,M,CO,VH,4,A,0.0,0,0.0,0,27.5,532,21.6,521,15.2,593.0,0.0,0.0,14.2,2019,-2.579793367811241,-0.2007609094754352,blue
SAMARA NATIONAL RESEARCH UNIVERSITY (SAMARA UNIVERSITY),Russia,53.241505,50.221245,750,1000,M,FO,VH,4,A,0.0,0,0.0,0,60.4,255,0.0,0,0.0,0.0,0.0,0.0,17.1,2019,-2.3165665824556614,-0.694682278048889,blue
SAN DIEGO STATE UNIVERSITY,United States,32.7752265,-117.071346,1000,1000,XL,CO,HI,5,A,0.0,0,0.0,0,0.0,0,28.4,446,0.0,0.0,0.0,0.0,14.2,2019,-2.674094437546628,-0.913962803030903,blue
SAPIENZA - UNIVERSITÀ DI ROMA,Italy,41.903316,12.5459145,217,215,XL,FC,VH,5,A,69.9,82,36.1,257,5.6,601,41.2,316,5.2,601.0,9.5,601.0,41.8,2019,1.4917658287779347,-1.6979223788410889,blue
SARAJEVO SCHOOL OF SCIENCE AND TECHNOLOGY,Bosnia and Herzegovina,43.85643,18.413029,580,1000,S,FO,LO,2,B,0.0,0,0.0,0,70.4,196,0.0,0,37.7,397.0,67.1,207.0,21.0,2019,-1.46301413545392,2.109942362486732,blue
SAVITRIBAI PHULE PUNE UNIVERSITY,India,18.547311,73.82637,1000,1000,M,CO,HI,4,A,0.0,0,0.0,0,25.8,560,0.0,0,,0.0,0.0,0.0,14.2,2019,-2.6745353251982005,0.1268520777021029,blue
SCIENCES PO PARIS,France,48.8547245625,2.3285310625,221,220,M,SP,VH,5,A,25.0,329,42.5,214,90.0,87,4.3,601,56.3,307.0,99.0,41.0,41.0,2019,2.1255036609060403,0.2715402110119069,blue
SCUOLA NORMALE SUPERIORE DI PISA,Italy,43.719525,10.400176,175,192,S,FO,VH,4,A,19.0,428,7.2,501,99.6,34,81.6,59,11.9,601.0,23.3,482.0,46.4,2019,1.716829130778528,-0.9206570538409846,blue
SCUOLA SUPERIORE SANT'ANNA PISA,Italy,43.7203565,10.402789,167,192,S,FC,VH,3,A,14.9,501,9.0,501,94.4,68,97.1,18,2.1,601.0,46.1,309.0,47.7,2019,1.82264584314036,-0.0122848234504687,blue
SEJONG UNIVERSITY,South Korea,37.596275,127.0522025,700,600,L,CO,HI,4,B,0.0,0,25.1,386,27.8,530,18.6,578,19.6,540.0,19.5,533.0,18.6,2019,-1.195258201343826,-0.0677695831547296,blue
SEOUL NATIONAL UNIVERSITY (SNU),South Korea,37.46,126.95,36,36,L,FC,VH,4,A,96.2,30,92.7,41,87.7,102,66.5,120,22.1,506.0,14.0,601.0,80.6,2019,4.659925056061236,-1.6345461516486992,red
SEOUL NATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,South Korea,37.6319375,127.078018,1000,1000,M,FO,VH,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.9790137648895474,-0.9390363583044514,blue
SEPULUH NOPEMBER INSTITUTE OF TECHNOLOGY,Indonesia,-7.281601,112.7929965,1000,1000,L,SP,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,31.3,442.0,0.0,0.0,14.2,2019,-2.898816220848955,0.1734055677187741,blue
SHAHID BEHESHTI UNIVERSITY TEHRAN,Iran,35.802222,51.393333,1000,1000,L,FO,VH,4,A,0.0,0,0.0,0,0.0,0,21.9,517,0.0,0.0,0.0,0.0,14.2,2019,-2.8734330812468847,-0.2815888442622149,blue
SHANDONG UNIVERSITY,China,37.526157,122.048467,550,600,XL,FC,VH,5,A,16.8,487,0.0,0,0.0,0,45.2,278,0.0,0.0,0.0,0.0,22.1,2019,-1.0696183725050663,-1.260087802783382,blue
SHANGHAI INTERNATIONAL STUDIES UNIVERSITY,China,31.27880275,121.4795805,750,700,L,SP,LO,4,A,0.0,0,0.0,0,43.3,358,0.0,0,38.1,395.0,39.9,349.0,17.1,2019,-1.5257213636710465,0.5103595136433525,blue
SHANGHAI JIAO TONG UNIVERSITY,China,31.200472,121.429896,59,62,XL,FC,VH,5,A,77.8,69,96.1,28,39.4,392,85.0,50,77.4,217.0,15.6,582.0,70.4,2019,4.540717950648799,-0.9669011503323532,red
SHANGHAI UNIVERSITY,China,31.3170155,121.389705,422,430,XL,CO,VH,2,A,25.9,322,8.7,501,51.6,296,16.0,601,38.2,394.0,4.5,601.0,27.0,2019,-0.4222647810189944,0.8318340309913532,blue
SHARIF UNIVERSITY OF TECHNOLOGY,Iran,35.701075529,51.3508619299,432,480,M,FO,VH,4,A,11.3,501,16.5,501,13.4,601,86.7,48,1.9,601.0,1.9,601.0,26.5,2019,-0.1299880170441034,-0.6664988378164641,blue
SHINSHU UNIVERSITY,Japan,36.251273,137.978024,1000,1000,M,FC,VH,4,A,0.0,0,0.0,0,35.3,428,18.9,570,0.0,0.0,0.0,0.0,14.2,2019,-2.655331100365659,-0.4758232975240387,blue
SHIRAZ UNIVERSITY,Iran,29.591768,52.583698,1000,1000,L,CO,VH,4,A,0.0,0,0.0,0,0.0,0,35.2,360,,0.0,0.0,0.0,14.2,2019,-2.479554556719184,0.2979550704169925,blue
SIBERIAN FEDERAL UNIVERSITY,Russia,56.0042255,92.770364,1000,1000,L,CO,HI,2,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.367666073342892,0.975301515460564,blue
SICHUAN UNIVERSITY,China,30.675937,104.100308,650,600,XL,FC,VH,4,A,18.2,451,0.0,0,23.5,598,34.7,367,0.0,0.0,0.0,0.0,20.2,2019,-1.2864022799486454,-0.7374495198575935,blue
SIMON FRASER UNIVERSITY,Canada,49.279063,-122.917549,264,245,L,CO,VH,4,A,22.7,362,22.9,413,6.2,601,73.0,85,95.4,128.0,91.8,91.0,36.7,2019,1.9050896646380573,1.972518585373073,blue
SINGAPORE MANAGEMENT UNIVERSITY,Singapore,1.296981,103.8496005,500,450,M,SP,HI,2,A,12.7,501,29.0,338,13.8,601,21.2,527,100.0,33.0,69.4,193.0,23.5,2019,0.1358773942662309,3.104641410960053,blue
SLOVAK UNIVERSITY OF TECHNOLOGY IN BRATISLAVA,Slovakia,48.150757,17.114381,800,1000,L,FO,VH,4,A,0.0,0,0.0,0,47.1,328,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-2.508891599532989,-0.6039480745526654,blue
SMITH COLLEGE,United States,42.3186065,-72.638525,650,750,S,CO,HI,5,B,0.0,0,0.0,0,68.2,208,0.0,0,0.0,0.0,31.7,415.0,20.2,2019,-1.4103069374415862,-0.988912638844735,blue
"SOAS - SCHOOL OF ORIENTAL AND AFRICAN STUDIES, UNIVERSITY OF LONDON",United Kingdom,51.522072,-0.12895725,288,296,S,SP,VH,5,A,27.5,306,15.3,501,44.4,345,18.1,582,100.0,36.0,100.0,17.0,35.1,2019,1.659826662092326,1.2863065137366576,blue
"SOFIA UNIVERSITY ""ST. KLIMENT OHRIDSKI""",Bulgaria,42.6494986,23.3571502,1000,750,L,CO,HI,5,A,0.0,0,18.3,490,35.2,433,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.20769828109123,-1.229919740727032,blue
