CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
109,102,LEIDEN UNIVERSITY,Netherlands,L,FC,VH,5.0,A,77.9,87,42.1,303,33.7,389,70.9,103.0,69.2,226.0,33.0,401.0,61.5,52.081796,4.325686,2018,3.436416036235652,-0.679094509758355,red
109,125,THE UNIVERSITY OF ADELAIDE,Australia,L,FC,VH,5.0,A,73.0,105,58.5,178,28.5,401,55.2,193.0,93.3,127.0,98.8,46.0,61.5,-34.9202175,138.604911,2018,4.139078862545407,-0.1361931410597527,red
109,104,UTRECHT UNIVERSITY,Netherlands,XL,FC,VH,5.0,A,74.6,98,43.6,289,41.8,321,75.5,85.0,57.2,274.0,17.3,401.0,61.5,52.0922805,5.123149,2018,3.2838524790814256,-0.8300121003014402,red
112,98,UPPSALA UNIVERSITY,Sweden,L,FC,VH,5.0,A,75.7,93,49.4,234,46.2,295,56.5,182.0,46.7,321.0,64.1,215.0,61.4,59.815097,17.662725000000002,2018,3.548097749850102,-0.6150310107227053,red
113,113,UNIVERSITY OF GRONINGEN,Netherlands,L,FC,VH,5.0,A,60.9,154,36.3,361,65.3,191,53.6,202.0,89.7,146.0,99.1,39.0,61.3,53.223041,6.557628,2018,4.055002850189346,0.0250005809699109,red
114,115,NANJING UNIVERSITY,China,XL,FC,VH,5.0,A,69.5,119,66.2,144,23.8,401,85.3,50.0,69.7,224.0,18.4,401.0,60.8,32.116885,118.958144,2018,3.50378622630522,-0.8172347911513038,red
114,133,UNIVERSITI MALAYA (UM),Malaysia,L,FC,VH,5.0,A,65.7,134,57.5,184,87.8,82,24.3,401.0,65.4,238.0,59.7,242.0,60.8,3.12104,101.645899,2018,3.605224178386238,-0.3880825152479399,red
116,115,NAGOYA UNIVERSITY,Japan,L,FC,VH,5.0,A,68.9,122,51.5,217,93.5,62,37.0,346.0,14.3,401.0,20.5,401.0,60.7,35.156525,136.9245875,2018,2.9783486485722053,-0.9645477930824784,red
116,109,TECHNICAL UNIVERSITY OF DENMARK,Denmark,M,FO,VH,5.0,A,35.4,301,38.5,335,99.8,27,69.3,115.0,99.2,61.0,75.7,164.0,60.7,55.784122,12.519059,2018,4.1231999331776645,0.1119100239115722,red
118,85,"UNIVERSITY OF CALIFORNIA, DAVIS (UCD)",United States,XL,FC,VH,5.0,A,80.7,78,47.1,265,36.1,360,61.6,155.0,42.0,345.0,33.3,399.0,60.4,38.539555,-121.751827,2018,3.210805534661067,-0.8774511548018802,red
119,117,AARHUS UNIVERSITY,Denmark,L,FC,VH,4.0,A,66.1,129,54.6,201,34.3,384,74.6,89.0,72.1,216.0,37.9,374.0,59.3,56.1667,10.2,2018,3.3807065051333973,0.5141450465777041,red
120,121,HUMBOLDT0UNIVERSITÄT ZU BERLIN,Germany,XL,FC,HI,5.0,A,94.0,48,73.4,119,13.6,401,33.6,374.0,55.2,283.0,38.4,368.0,59.2,52.52186,13.3797865,2018,3.2346490918375426,-0.9118959900279388,red
121,120,UNIVERSIDADE DE SÃO PAULO (USP),Brazil,XL,FC,VH,4.0,A,94.8,42,90.2,61,31.4,401,25.7,401.0,8.4,401.0,4.8,401.0,59.1,-23.560282,-46.723734,2018,2.664629809732613,-0.3061308692884349,red
122,130,HOKKAIDO UNIVERSITY,Japan,L,FC,VH,5.0,A,68.5,124,59.5,177,85.0,97,35.1,361.0,15.1,401.0,14.2,401.0,59.0,43.073199,141.3424105,2018,2.8619010967462954,-1.0344266731860683,red
122,128,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),Mexico,XL,FC,VH,5.0,A,95.8,39,89.6,62,50.9,272,3.8,401.0,11.0,401.0,2.6,401.0,59.0,19.325348,-99.1861535,2018,2.707831901711694,-1.3800316210089014,red
124,119,WAGENINGEN UNIVERSITY,Netherlands,L,FO,VH,4.0,A,45.2,224,35.3,375,97.9,45,56.7,181.0,32.8,384.0,88.8,107.0,58.7,51.968016,5.649325,2018,3.4395187170423727,0.8419635021396057,red
125,123,FREIE UNIVERSITÄT BERLIN,Germany,XL,FC,HI,4.0,A,88.7,62,61.4,163,7.2,401,48.3,253.0,60.2,263.0,51.1,280.0,58.4,52.4536695,13.29132,2018,3.178201266006093,0.357142582851341,red
125,131,UNIVERSITY OF GHENT,Belgium,XL,FC,VH,5.0,A,62.4,147,47.3,261,69.4,170,55.3,191.0,49.7,312.0,22.9,401.0,58.4,51.0453395,3.7267615,2018,3.107299860221686,-0.7377600820965885,red
127,123,QUEEN MARY UNIVERSITY OF LONDON (QMUL),United Kingdom,L,FC,VH,5.0,A,56.2,168,49.7,231,61.0,213,43.3,293.0,98.0,80.0,99.6,30.0,58.3,51.52172,-0.09858,2018,4.00350203325086,0.061903349916011,red
128,135,KYUSHU UNIVERSITY,Japan,L,FC,VH,5.0,A,63.6,140,62.0,161,91.1,74,31.9,395.0,16.4,401.0,19.9,401.0,58.2,33.595327,130.217278,2018,2.894415963422158,-0.9627064639877596,red
129,131,"UNIVERSITY OF MARYLAND, COLLEGE PARK",United States,XL,FC,VH,5.0,A,63.8,139,33.2,397,55.0,254,75.8,84.0,26.1,401.0,33.1,401.0,58.1,38.995495,-76.94148,2018,2.951988838370459,-0.845380873882284,red
130,126,UNIVERSITÉ DE MONTRÉAL ,Canada,XL,FC,VH,5.0,A,67.2,126,73.5,118,24.0,401,49.9,234.0,91.3,136.0,79.4,153.0,57.7,45.503234500000005,-73.6161915,2018,3.86228865312964,-0.2945392715806967,red
131,141,UNIVERSITÉ PIERRE ET MARIE CURIE (UPMC),France,L,CO,VH,5.0,A,63.0,142,53.5,209,34.5,381,81.0,64.0,23.3,401.0,50.7,283.0,57.5,48.848774,2.343463,2018,3.1547802140661787,-0.8493278344005786,red
132,136,UNIVERSITY OF SOUTHERN CALIFORNIA,United States,XL,FC,VH,5.0,B,64.8,135,55.0,199,27.8,401,70.4,107.0,44.6,332.0,75.8,163.0,57.2,34.022018,-118.2853775,2018,3.4373721978716616,-0.5746666873821425,red
133,139,CHALMERS UNIVERSITY OF TECHNOLOGY,Sweden,M,CO,VH,5.0,B,42.1,242,75.7,109,60.5,218,70.3,108.0,84.9,174.0,44.2,320.0,57.1,57.6863,11.9727,2018,3.733777727889471,-0.3839879546465034,red
134,118,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA (UCSB)",United States,L,CO,VH,5.0,A,75.7,94,18.8,401,9.2,401,97.5,20.0,47.2,318.0,18.7,401.0,56.9,34.413272,-119.84887,2018,2.79815371113968,-0.9183771010953452,red
135,129,LANCASTER UNIVERSITY,United Kingdom,L,FC,HI,4.0,A,50.2,193,47.1,266,46.2,293,63.2,140.0,91.2,137.0,98.0,53.0,56.3,54.0075255,-2.787612,2018,3.76157906460637,1.1220904734101225,red
135,127,UNIVERSITY OF YORK,United Kingdom,L,FC,VH,4.0,A,52.2,183,50.2,228,58.9,230,53.0,205.0,90.9,139.0,66.2,199.0,56.3,53.9469245,-1.0525639999999998,2018,3.519080061625836,0.9411157846165692,red
137,133,AALTO UNIVERSITY,Finland,L,FO,VH,5.0,A,46.5,214,53.5,208,65.1,193,63.8,134.0,81.0,189.0,41.0,346.0,56.0,60.1848,24.8233,2018,3.439956074011388,-0.383118181010823,red
137,140,CARDIFF UNIVERSITY,United Kingdom,L,FC,VH,5.0,A,57.1,164,63.0,154,56.6,238,39.5,325.0,70.9,223.0,79.6,151.0,56.0,51.481583,-3.17909,2018,3.591776292855761,-0.2881993214361622,red
137,147,PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE,Chile,L,FC,HI,5.0,B,92.4,54,94.6,49,30.3,401,11.4,401.0,16.8,401.0,5.6,401.0,56.0,-33.430212625,-70.62920125,2018,2.6188424436620275,-1.3717515737720791,red
140,149,MCMASTER UNIVERSITY,Canada,L,FC,VH,5.0,A,51.8,185,57.2,186,77.2,134,35.7,357.0,92.8,129.0,40.5,349.0,55.8,43.2620975,-79.9191015,2018,3.410974438330338,-0.2981571640755019,red
141,146,RHEINISCH0WESTFÄLISCHE TECHNISCHE HOCHSCHULE AACHEN,Germany,XL,FC,VH,5.0,A,71.3,111,98.4,27,20.9,401,42.1,302.0,32.6,385.0,58.8,246.0,55.6,50.778378,6.0773465,2018,3.3017062232646595,-0.8963545187121249,red
142,113,UNIVERSITY OF OSLO,Norway,L,FC,VH,5.0,A,62.8,145,41.5,309,51.7,268,48.9,246.0,78.4,201.0,42.4,333.0,55.5,59.919353,10.7719675,2018,3.218370351418263,-0.4552292849742599,red
142,145,UNIVERSITY OF PITTSBURGH,United States,L,FC,VH,5.0,A,51.0,188,27.5,401,97.7,47,51.3,221.0,24.3,401.0,25.2,401.0,55.5,40.443979,-79.9543695,2018,2.703298002578989,-0.7379364169593833,red
144,164,TECHNISCHE UNIVERSITÄT BERLIN,Germany,L,CO,VH,5.0,A,64.2,136,84.9,80,53.1,263,27.2,401.0,34.6,375.0,63.2,222.0,55.2,52.5117255,13.3266705,2018,3.227576339241467,-0.7159196849066222,red
145,148,HEBREW UNIVERSITY OF JERUSALEM,Israel,L,FC,VH,4.0,A,55.6,170,36.4,359,77.0,136,50.4,230.0,53.4,295.0,10.7,401.0,54.7,31.776654,35.1986715,2018,2.636132041953915,0.4094689412900799,red
146,138,UNIVERSITY OF LAUSANNE,Switzerland,L,CO,VH,5.0,A,41.9,245,42.8,298,91.2,72,30.9,401.0,99.6,55.0,79.6,152.0,54.5,46.522912000000005,6.580125,2018,3.63572649480062,0.0928232723974866,red
147,149,EMORY UNIVERSITY,United States,L,FC,VH,5.0,B,35.5,300,15.8,401,97.5,49,70.5,105.0,49.0,313.0,48.3,301.0,54.4,33.768566750000005,-84.38637825,2018,3.013551899437745,-0.3483537024032531,red
147,144,ERASMUS UNIVERSITY ROTTERDAM,Netherlands,L,FO,VH,5.0,A,46.8,212,70.3,130,34.7,377,74.3,92.0,62.1,252.0,71.7,182.0,54.4,51.91816,4.526045,2018,3.549787407646196,-0.4358722131706048,red
149,160,MICHIGAN STATE UNIVERSITY,United States,XL,FC,VH,5.0,A,68.6,123,60.7,171,16.4,401,59.5,165.0,61.7,255.0,47.2,308.0,54.3,42.7265225,-84.481054,2018,3.108034925842741,-0.6872683087222874,red
149,141,UNIVERSITY OF BASEL,Switzerland,L,FC,VH,5.0,A,40.9,253,39.1,328,29.1,401,94.4,32.0,100.0,20.0,84.9,125.0,54.3,47.55858775,7.583581499999999,2018,3.764449775467065,-0.0216585579296398,red
151,169,UNIVERSITY OF OTAGO,New Zealand,L,FC,VH,5.0,A,63.9,137,49.9,229,18.9,401,57.2,174.0,100.0,28.0,65.7,207.0,54.2,-45.8657665,170.5134355,2018,3.4226500902009365,-0.264222731219016,red
152,152,UNIVERSITY OF WATERLOO,Canada,XL,CO,VH,4.0,A,48.8,202,82.4,90,8.5,401,80.9,65.0,77.6,205.0,80.7,147.0,53.7,43.47162025,-80.541273,2018,3.6189058895909447,0.7529026446268013,red
153,154,UNIVERSITÉ CATHOLIQUE DE LOUVAIN (UCL),Belgium,L,FC,VH,5.0,B,62.7,146,63.0,156,19.8,401,54.6,197.0,88.7,151.0,55.4,262.0,53.6,50.669623,4.619955,2018,3.345889315882206,-0.4294604591223053,red
154,155,UNIVERSITÄT WIEN,Austria,XL,FC,VH,5.0,A,75.2,96,51.2,219,22.9,401,19.4,401.0,97.1,98.0,93.8,84.0,53.3,48.2131525,16.360137,2018,3.4335524912235345,-0.1386427634517827,red
155,171,HANYANG UNIVERSITY,South Korea,L,FC,VH,4.0,B,53.5,178,72.6,121,76.3,139,29.7,401.0,25.3,401.0,38.8,364.0,53.2,37.5590125,127.04444425,2018,2.736047644334682,0.3211313575696708,red
156,160,UNIVERSITAT DE BARCELONA (UB),Spain,XL,FC,VH,5.0,A,80.0,82,60.7,170,30.6,401,33.4,375.0,4.7,401.0,33.7,395.0,52.9,41.3944515,2.17075475,2018,2.4386976924971373,-1.1587479460155972,red
157,177,ECOLE NORMALE SUPÉRIEURE DE LYON ,France,S,CO,VH,5.0,A,48.9,200,31.1,401,99.8,24,30.1,401.0,57.0,276.0,24.6,401.0,52.8,50.0673795,19.920792,2018,2.685718675413961,-0.509764652670788,red
158,141,UNIVERSITY OF ABERDEEN,United Kingdom,L,FC,HI,5.0,A,39.6,260,45.7,274,53.7,260,59.0,167.0,95.5,112.0,97.5,59.0,52.7,57.1649135,-2.099932,2018,3.705381183799449,0.0811748358448286,red
158,164,UNIVERSITY OF EXETER,United Kingdom,L,FC,VH,4.0,A,47.2,209,70.6,128,31.1,401,58.6,169.0,89.8,145.0,84.3,129.0,52.7,50.735925125,-3.53471625,2018,3.535362589554699,0.950788636791362,red
160,159,UNIVERSITY OF BATH,United Kingdom,L,CO,VH,4.0,A,45.3,223,80.9,92,28.2,401,56.9,176.0,94.5,122.0,90.4,96.0,52.6,51.3788845,-2.3277675,2018,3.6816179219671614,0.9960586472895416,red
161,151,NATIONAL TSING HUA UNIVERSITY,Taiwan,L,CO,VH,4.0,A,56.4,167,50.8,223,22.4,401,90.2,42.0,24.9,401.0,16.7,401.0,52.4,24.794726,120.9942755,2018,2.507291981068392,0.0773481927832868,red
161,168,NEWCASTLE UNIVERSITY,United Kingdom,L,FC,VH,4.0,A,42.6,235,66.4,143,56.5,240,42.9,296.0,90.4,143.0,83.9,131.0,52.4,1.4288885,103.6136005,2018,3.482856785612364,1.0436251716503635,red
163,137,UNIVERSITY OF MINNESOTA,United States,XL,FC,VH,5.0,A,76.8,91,34.9,379,18.6,401,63.1,143.0,6.6,401.0,24.6,401.0,52.2,44.974447,-93.23994275,2018,2.2838205364948005,-1.1679679601658723,red
164,167,EBERHARD KARLS UNIVERSITÄT TÜBINGEN,Germany,L,FC,VH,5.0,A,55.8,169,49.8,230,80.1,118,20.4,401.0,55.2,282.0,36.9,376.0,52.1,48.530942,9.0477205,2018,2.7813558777340086,-0.5614431948547736,red
164,177,UNIVERSITY OF BERGEN,Norway,M,FC,VH,4.0,A,42.0,243,20.6,401,81.0,114,59.7,161.0,86.4,166.0,13.0,401.0,52.1,60.423062,5.3020545,2018,2.658958722453462,0.7429541961538366,red
164,156,"UNIVERSITY OF CALIFORNIA, IRVINE (UCI)",United States,XL,FC,VH,4.0,A,54.0,174,29.4,401,14.0,401,89.2,43.0,51.3,304.0,84.4,127.0,52.1,33.649718,-117.841987,2018,3.016066334835802,0.7138383554729465,red
167,181,UNIVERSITY OF BERN,Switzerland,M,CO,VH,5.0,A,38.1,274,43.2,296,37.7,342,88.4,45.0,100.0,35.0,40.8,347.0,51.9,46.9502365,7.437524,2018,3.2664648719089016,-0.2689819274049073,red
168,176,UNIVERSITY COLLEGE DUBLIN (UCD),Ireland,L,FC,VH,5.0,A,53.4,179,69.4,133,28.0,401,48.4,252.0,95.7,110.0,60.2,239.0,51.5,53.306833,-6.2201315,2018,3.347443936001034,-0.3109010004583987,red
169,158,DARTMOUTH COLLEGE,United States,M,FC,VH,5.0,B,31.4,346,49.1,242,86.3,91,70.5,106.0,4.7,401.0,41.5,343.0,51.3,43.70354,-72.28884249999999,2018,2.706438969147076,-0.779675451921827,red
170,183,POLITECNICO DI MILANO,Italy,XL,FO,VH,5.0,A,63.9,138,93.4,53,6.5,401,53.1,204.0,36.9,358.0,42.4,331.0,50.9,45.4783085,9.2274625,2018,2.8937833621387097,-0.9650325776839755,red
171,163,UNIVERSITÄT FREIBURG,Germany,L,FC,VH,5.0,A,61.6,152,37.8,343,31.2,401,53.8,201.0,56.2,279.0,48.4,299.0,50.8,47.994192,7.847365,2018,2.7421084270180347,-0.6022151012427003,red
172,185,INDIAN INSTITUTE OF TECHNOLOGY DELHI (IITD),India,M,CO,VH,4.0,A,54.9,172,71.1,125,15.3,401,91.2,39.0,2.0,401.0,2.0,401.0,50.7,26.1900805,91.691911,2018,2.2422763345813883,-0.2247333096347147,red
173,189,KING FAHD UNIVERSITY OF PETROLEUM & MINERALS (KFUPM),Saudi Arabia,M,CO,VH,4.0,A,35.7,299,40.5,316,94.9,56,27.6,401.0,100.0,24.0,46.6,311.0,50.3,26.31044325,50.14701575,2018,2.962130289257745,1.0601478242406952,red
173,157,UNIVERSITY OF LIVERPOOL,United Kingdom,L,FC,VH,5.0,A,45.4,222,47.5,259,53.0,264,38.7,330.0,82.3,185.0,96.5,67.0,50.3,53.406097,-2.9511814375,2018,3.3716291318711145,-0.0365161294090367,red
173,172,UNIVERSITY OF VIRGINIA,United States,L,FC,VH,5.0,A,47.7,207,49.2,239,60.6,217,53.3,203.0,50.7,307.0,17.5,401.0,50.3,38.041,-78.5222,2018,2.6047935470238306,-0.7346473001015389,red
176,193,UNIVERSITY OF TECHNOLOGY SYDNEY (UTS),Australia,L,CO,VH,3.0,A,50.7,191,87.0,73,11.5,401,45.8,275.0,97.2,96.0,94.5,81.0,50.1,-33.883964,151.200549,2018,3.3906000852259326,2.0979526264112383,red
177,164,CENTRALESUPÉLEC,France,S,FO,VH,5.0,A,24.7,401,100.0,6,79.4,123,31.8,398.0,64.4,243.0,90.2,97.0,50.0,48.701801,2.1339,2018,3.634417136212219,-0.177459268206967,blue
178,185,UNIVERSITY OF FLORIDA,United States,XL,FC,VH,5.0,B,58.6,157,37.5,346,63.1,201,39.2,327.0,18.2,401.0,21.7,401.0,49.8,29.647456,-82.34826699999999,2018,2.203419757586643,-0.9309935149545312,blue
179,219,INDIAN INSTITUTE OF TECHNOLOGY BOMBAY (IITB),India,M,CO,VH,4.0,A,62.3,149,77.9,102,32.1,401,50.8,226.0,3.7,401.0,2.0,401.0,49.7,19.133772,72.9150845,2018,2.0582682645338664,-0.2045104772377969,blue
179,177,UNIVERSITY OF TWENTE,Netherlands,M,FO,VH,4.0,A,28.9,379,28.2,401,42.7,316,92.2,35.0,88.0,156.0,76.8,161.0,49.7,52.241198,6.851607,2018,3.1740005593847704,1.079265746853261,blue
181,177,GEORG0AUGUST0UNIVERSITÄT GÖTTINGEN,Germany,XL,FC,VH,5.0,A,62.2,150,32.5,401,64.7,195,23.9,401.0,43.8,334.0,29.6,401.0,49.6,51.5379655,9.937521,2018,2.3361591381671234,-0.704569995531577,blue
182,183,TECHNISCHE UNIVERSITÄT WIEN,Austria,L,FO,VH,5.0,A,39.8,258,75.6,111,6.2,401,83.7,53.0,67.2,231.0,91.2,93.0,49.5,48.198896,16.369325,2018,3.4488753531329728,-0.3359679350982645,blue
182,191,UNIVERSIDADE ESTADUAL DE CAMPINAS (UNICAMP),Brazil,L,FC,VH,4.0,A,76.9,89,73.4,120,22.8,401,30.0,401.0,9.5,401.0,5.5,401.0,49.5,-22.81901,-47.067828,2018,1.979270127972785,-0.2077377614338814,blue
182,170,UNIVERSITY OF COLORADO AT BOULDER,United States,XL,CO,VH,5.0,A,47.0,211,43.7,286,65.6,190,52.0,214.0,36.7,359.0,17.7,401.0,49.5,40.008266,-105.274886,2018,2.4324672980173334,-0.800921467050896,blue
182,182,VRIJE UNIVERSITEIT BRUSSEL (VUB),Belgium,M,FC,VH,5.0,A,34.5,311,41.3,312,98.2,40,23.8,401.0,79.4,196.0,61.9,230.0,49.5,50.82219,4.392993,2018,3.017053407545485,-0.1019294908098828,blue
186,185,UNIVERSITY OF ROCHESTER,United States,M,FC,VH,5.0,B,32.1,334,9.9,401,100.0,16,42.6,297.0,47.3,317.0,90.0,100.0,49.3,43.1281065,-77.629155,2018,2.8525123019900143,-0.0622607515856741,blue
187,210,UNIVERSIDAD AUTÓNOMA DE MADRID,Spain,L,FC,VH,3.0,A,65.7,133,74.1,117,43.4,312,24.7,401.0,11.7,401.0,24.3,401.0,49.2,40.5450115,-3.6963625,2018,2.034481575796031,1.1430640476326874,blue
188,208,UNIVERSITÀ DI BOLOGNA (UNIBO),Italy,XL,FC,VH,5.0,A,81.5,77,62.9,157,8.4,401,36.9,347.0,8.7,401.0,11.5,401.0,49.1,44.4952035,11.347144,2018,1.994123342912196,-1.3307622589298511,blue
188,175,UNIVERSITY OF READING,United Kingdom,L,CO,VH,5.0,A,39.4,262,55.8,195,41.3,324,51.6,220.0,88.1,154.0,92.5,90.0,49.1,51.4414935,-0.9457155,2018,3.384610878868785,-0.0490788928110349,blue
190,152,INDIAN INSTITUTE OF SCIENCE BANGALORE,India,S,SP,VH,5.0,A,38.3,272,22.3,401,56.1,244,100.0,6.0,,,2.1,401.0,49.0,13.0194445,77.5667375,2018,2.308617729195383,-0.922866370514105,blue
191,191,UNIVERSITY OF CAPE TOWN,South Africa,L,FC,VH,5.0,A,60.2,155,55.1,197,32.9,395,35.9,356.0,59.2,268.0,49.2,296.0,48.9,-33.96,18.46,2018,2.682211388217331,-0.6025334724614928,blue
192,216,KEIO UNIVERSITY,Japan,XL,FC,VH,5.0,B,63.0,143,80.2,93,60.7,215,9.4,401.0,11.9,401.0,11.3,401.0,48.5,35.388063,139.425487,2018,2.1420058809010523,-1.1507854154036858,blue
192,1000,SCUOLA NORMALE SUPERIORE,Italy,S,FO,VH,,,20.8,401,11.1,401,91.2,73,98.3,18.0,2.4,401.0,18.2,401.0,48.5,43.719525,10.400176,2018,1.0249406841072637,0.0476089864101812,blue
192,1000,SCUOLA SUPERIORE SANT'ANNA PISA,Italy,S,FC,VH,3.0,,18.8,401,18.7,401,86.3,90,96.0,27.0,2.0,401.0,49.8,291.0,48.5,43.7203565,10.402789,2018,1.16093060133999,1.7040747009290942,blue
195,196,STOCKHOLM UNIVERSITY,Sweden,L,CO,VH,5.0,A,65.8,132,27.9,401,24.4,401,49.2,243.0,64.3,244.0,19.1,401.0,48.1,59.33627,18.063173,2018,2.2579131060568582,-0.7344817678140102,blue
195,210,TECHNISCHE UNIVERSITÄT DRESDEN,Germany,XL,FC,VH,5.0,A,41.5,249,77.0,105,6.8,401,79.0,71.0,92.4,131.0,38.5,366.0,48.1,51.028554,13.7285075,2018,3.085137878543428,-0.4969177069834793,blue
195,160,TEXAS A&M UNIVERSITY,United States,XL,FC,VH,5.0,A,69.7,117,54.1,206,10.2,401,57.0,175.0,10.4,401.0,15.5,401.0,48.1,30.614044,-96.342133,2018,2.0957590499613183,-1.2357196383410125,blue
195,203,UNIVERSITAT AUTÓNOMA DE BARCELONA,Spain,XL,FC,VH,3.0,A,72.1,107,41.5,310,19.0,401,43.7,289.0,21.5,401.0,28.6,401.0,48.1,41.501766,2.103333,2018,1.854394801155248,1.2246597609433465,blue
199,206,TECNOLÓGICO DE MONTERREY (ITESM),Mexico,L,FC,MD,4.0,B,42.8,233,84.9,81,77.1,135,3.7,401.0,98.4,71.0,23.2,401.0,48.0,19.283703,-99.136333,2018,2.7854760147251563,0.7375637440673127,blue
200,173,MAASTRICHT UNIVERSITY,Netherlands,L,CO,VH,3.0,A,30.8,356,39.0,329,35.4,370,73.3,95.0,95.9,107.0,100.0,16.0,47.9,50.84507,5.685128000000001,2018,3.1725574224586635,2.356828242480868,blue
201,200,UNIVERSIDAD DE CHILE,Chile,XL,FC,HI,5.0,A,82.7,74,85.1,78,13.0,401,12.8,401.0,9.7,401.0,9.0,401.0,47.8,-33.444015750000005,-70.65064699999999,2018,1.9900089321599537,-1.3810281875320467,blue
202,195,QUEEN'S UNIVERSITY OF BELFAST,United Kingdom,L,FC,VH,5.0,A,35.2,304,50.5,227,41.7,323,50.9,224.0,98.8,66.0,94.5,82.0,47.4,54.5843055,-5.9349535,2018,3.321856783266409,0.0657539912257075,blue
203,201,WASEDA UNIVERSITY,Japan,XL,CO,VH,5.0,B,69.0,120,89.0,63,29.9,401,7.6,401.0,28.3,401.0,34.2,389.0,47.2,35.70885,139.719534,2018,2.3576739222439627,-1.016549916237507,blue
204,190,RADBOUD UNIVERSITY NIJMEGEN,Netherlands,L,FC,VH,4.0,A,38.6,269,14.7,401,55.5,249,73.6,94.0,44.7,329.0,40.4,351.0,47.1,51.819399,5.861442,2018,2.256203703823372,0.5919696985948545,blue
205,212,TEL AVIV UNIVERSITY,Israel,L,FC,VH,4.0,A,49.1,198,45.5,276,8.3,401,96.0,26.0,29.7,401.0,7.9,401.0,47.0,32.113110125,34.8033525,2018,2.061772876428161,0.0631348805211989,blue
205,216,UNIVERSITÉ LIBRE DE BRUXELLES (ULB),Belgium,L,FC,VH,5.0,A,46.2,216,67.0,138,17.5,401,44.4,282.0,91.7,133.0,95.3,79.0,47.0,52.341674,14.55554,2018,3.2477908797301285,-0.1110323485973703,blue
207,174,NATIONAL CHIAO TUNG UNIVERSITY,Taiwan,M,CO,VH,5.0,A,33.3,320,38.4,336,49.5,275,76.8,80.0,35.2,367.0,53.1,271.0,46.9,24.7917755,120.9921855,2018,2.601616539869187,-0.5739698237970582,blue
207,187,"UNIVERSITY OF ILLINOIS, CHICAGO (UIC)",United States,L,FC,VH,5.0,A,55.0,171,33.1,399,36.2,359,46.9,263.0,35.4,366.0,61.1,235.0,46.9,41.873436,-87.650264,2018,2.405884564449862,-0.6149152953228565,blue
209,222,ARIZONA STATE UNIVERSITY,United States,XL,CO,VH,5.0,A,51.4,186,34.2,383,11.2,401,73.0,99.0,51.0,305.0,64.0,217.0,46.7,33.424564,-11.928001,2018,2.5472096416220373,-0.5430098181657351,blue
210,209,UNIVERSITY OF ANTWERP,Belgium,L,FC,VH,3.0,A,35.0,305,38.0,339,93.0,64,22.6,401.0,65.3,239.0,45.7,313.0,46.6,51.2231775,4.411748,2018,2.3205114739309103,1.952953305467499,blue
210,198,WESTERN UNIVERSITY,Canada,L,FC,VH,5.0,A,39.2,263,69.3,134,10.8,401,72.1,100.0,99.1,62.0,47.6,306.0,46.6,43.003772,-81.275757,2018,3.0597096729645004,-0.3598035020907063,blue
212,203,VANDERBILT UNIVERSITY,United States,L,FC,VH,5.0,B,35.8,297,25.3,401,100.0,5,33.4,376.0,21.7,401.0,36.0,383.0,46.5,36.141713,-86.8014455,2018,2.140835144256077,-0.6165567150929251,blue
213,202,CASE WESTERN RESERVE UNIVERSITY,United States,M,FC,VH,5.0,B,25.4,401,12.3,401,97.8,46,54.9,195.0,25.4,401.0,61.4,232.0,46.4,41.5042,-81.6085,2018,2.3683579466487577,-0.3757535402196958,blue
214,214,UNIVERSITY OF CANTERBURY,New Zealand,M,CO,VH,5.0,A,47.1,210,48.5,246,14.9,401,56.8,178.0,99.0,63.0,64.7,211.0,46.3,-43.523823,172.5827215,2018,2.9262209136061137,-0.2206779223962565,blue
215,223,SAPIENZA 0 UNIVERSITÀ DI ROMA,Italy,XL,FC,VH,5.0,A,78.2,86,49.5,233,4.0,401,40.1,318.0,6.0,401.0,12.7,401.0,46.1,41.903316,12.5158145,2018,1.7068170231480049,-1.3093281040574565,blue
216,203,UNIVERSITY OF NOTRE DAME,United States,L,CO,VH,5.0,B,36.3,290,34.1,385,42.3,319,72.0,101.0,79.3,198.0,20.5,401.0,45.9,41.700892,-86.23848525,2018,2.4792363279663263,-0.4926555600526288,blue
217,196,UNIVERSITY OF CALGARY,Canada,XL,FC,VH,4.0,A,42.8,232,56.9,189,35.0,374,43.5,290.0,82.5,182.0,61.3,233.0,45.8,51.0778065,-114.130576,2018,2.729728926804365,0.8198200553061248,blue
218,199,VRIJE UNIVERSITEIT AMSTERDAM,Netherlands,L,FC,VH,5.0,A,50.5,192,43.5,292,35.8,364,55.8,188.0,38.2,354.0,14.5,401.0,45.6,52.334089500000005,4.865807,2018,2.0979601479480925,-0.8943277322985291,blue
